Timestamp	Rule	ID	Consequent	FPR	G-Mean	WRAcc_Norm(Diversity)
316.000000	1	1087675152	class2	0.038529	0.180467	0.497672
317.000000	0	1574946447	class1	0.494760	0.527474	0.527963
317.000000	1	-641065957	class1	0.482784	0.525720	0.525790
317.000000	2	932583631	class1	0.230539	0.444583	0.513167
317.000000	3	-37898649	class1	0.107784	0.374528	0.524716
317.000000	4	2138368975	class1	0.071108	0.283901	0.507831
317.000000	5	153045187	class1	0.026198	0.147484	0.498070
317.000000	6	345079823	class1	0.133982	0.376967	0.515054
317.000000	7	-637176549	class1	0.479042	0.511685	0.511768
317.000000	8	888953500	class2	0.000000	0.067015	0.502246
318.000000	0	737873743	class1	0.000000	0.066402	0.502205
318.000000	1	1475713155	class1	0.018302	0.147113	0.501872
318.000000	2	1919652215	class1	0.017570	0.144195	0.501797
318.000000	3	232061275	class1	0.000732	0.072713	0.502279
318.000000	4	-701578184	class2	0.004409	0.120734	0.505116
319.000000	0	1768315383	class1	0.010901	0.142266	0.504781
319.000000	1	-921242276	class2	0.006228	0.100554	0.501973
320.000000	0	-148529341	class1	0.084147	0.443448	0.565283
320.000000	1	-142218161	class1	0.063862	0.269950	0.506991
320.000000	2	657647759	class1	0.007513	0.112850	0.502659
320.000000	3	2018190760	class2	0.000000	0.067141	0.502254
321.000000	0	-1424593189	class1	0.002195	0.182936	0.515672
321.000000	1	185787664	class2	0.000000	0.126861	0.508047
322.000000	0	1769466529	class1	0.000000	0.051525	0.501327
322.000000	1	1694599183	class1	0.000730	0.059475	0.501405
322.000000	2	185787664	class2	0.000000	0.243154	0.513139
323.000000	0	1394442383	class1	0.003075	0.115340	0.505135
323.000000	1	-2065924645	class1	0.003075	0.115340	0.505135
323.000000	2	-1091992304	class2	0.005838	0.110573	0.503230
324.000000	0	-27634981	class1	0.000735	0.093624	0.504018
324.000000	1	-1569818328	class2	0.007018	0.183265	0.513403
325.000000	0	1443674307	class1	0.022777	0.173288	0.503976
325.000000	1	-1674096368	class2	0.011414	0.172572	0.509356
325.000000	2	860817988	class2	0.019315	0.222977	0.515691
326.000000	0	-2048638141	class1	0.000000	0.072868	0.502655
326.000000	1	-1720562597	class1	0.005109	0.098411	0.502313
326.000000	2	-60797500	class2	0.006195	0.107733	0.502742
326.000000	3	1636654864	class2	0.030973	0.182329	0.501667
326.000000	4	2015358800	class2	0.014159	0.173847	0.508249
327.000000	0	950889161	class1	0.000000	0.073095	0.502671
327.000000	1	-262833957	class1	0.000000	0.073095	0.502671
327.000000	2	1696383772	class2	0.016028	0.148835	0.503242
327.000000	3	-530644638	class2	0.011576	0.128490	0.502563
327.000000	4	1582371006	class2	0.000000	0.117465	0.506899
328.000000	0	-662473213	class1	0.477376	0.509005	0.509183
328.000000	1	1188749659	class1	0.018854	0.185108	0.508035
328.000000	2	-492152829	class1	0.016591	0.144711	0.502352
328.000000	3	-1852670177	class1	0.000754	0.130472	0.508141
328.000000	4	1723972687	class1	0.230015	0.468737	0.527667
328.000000	5	-334232997	class1	0.059578	0.271470	0.509393
328.000000	6	-193790000	class2	0.009370	0.144632	0.505873
328.000000	7	755440580	class2	0.227428	0.460520	0.523541
328.000000	8	462726416	class2	0.032368	0.187156	0.501916
328.000000	9	2037497208	class2	0.055366	0.296014	0.518697
328.000000	10	1580818960	class2	0.030664	0.152947	0.496734
328.000000	11	-1499345840	class2	0.224872	0.447124	0.516523
328.000000	12	-1132090608	class2	0.046848	0.195185	0.496561
328.000000	13	-1480577352	class2	0.112436	0.368618	0.520328
328.000000	14	533457680	class2	0.465928	0.526790	0.526840
329.000000	0	2137904789	class1	0.000000	0.072326	0.502616
329.000000	1	-1593204750	class2	0.000000	0.076895	0.502956
330.000000	0	1995083611	class1	0.026738	0.206139	0.508461
330.000000	1	1670255061	class1	0.011459	0.195398	0.513582
330.000000	2	1769334992	class2	0.011755	0.140104	0.504054
330.000000	3	1687881296	class2	0.016793	0.147588	0.502681
331.000000	0	-938858783	class1	0.001486	0.083199	0.502723
331.000000	1	1403171728	class2	0.475737	0.514644	0.514732
331.000000	2	1894251460	class2	0.226170	0.464318	0.526217
331.000000	3	1973995804	class2	0.461872	0.514457	0.514978
331.000000	4	-130681456	class2	0.120451	0.363315	0.514812
331.000000	5	-246820272	class2	0.061525	0.291655	0.514557
331.000000	6	-106140784	class2	0.015598	0.120942	0.499630
331.000000	7	1203593680	class2	0.124783	0.385037	0.522304
331.000000	8	372376668	class2	0.206239	0.445797	0.522066
331.000000	9	1108259408	class2	0.058059	0.271072	0.509975
331.000000	10	51088132	class2	0.000000	0.060948	0.501857
332.000000	0	-607657585	class1	0.014022	0.050827	0.494299
332.000000	1	-1386341610	class2	0.000873	0.060719	0.501408
333.000000	0	1741562609	class1	0.015072	0.180961	0.509088
333.000000	1	-1294166013	class1	0.000000	0.058396	0.501705
333.000000	2	-1178829122	class2	0.037511	0.186588	0.499331
333.000000	3	1569048016	class2	0.253197	0.439994	0.503017
333.000000	4	-763274428	class2	0.070759	0.261964	0.501546
333.000000	5	-489520444	class2	0.123615	0.353299	0.509406
333.000000	6	1572320016	class2	0.132140	0.377588	0.516070
333.000000	7	1090051152	class2	0.005968	0.175249	0.512465
333.000000	8	210135790	class2	0.000000	0.047547	0.501130
333.000000	9	371082628	class2	0.459506	0.531284	0.531363
333.000000	10	2073754896	class2	0.125320	0.363082	0.512698
333.000000	11	774240248	class2	0.011935	0.176841	0.509858
334.000000	0	905840911	class1	0.008895	0.109796	0.501634
334.000000	1	386616400	class2	0.014770	0.137800	0.502252
335.000000	0	1483728423	class1	0.013595	0.180866	0.509784
335.000000	1	475561347	class1	0.013595	0.180866	0.509784
335.000000	2	-442929654	class2	0.034014	0.101066	0.488280
335.000000	3	-1696050288	class2	0.000850	0.027471	0.499952
335.000000	4	697843600	class2	0.024660	0.081425	0.491069
335.000000	5	274689552	class2	0.005102	0.047479	0.498582
336.000000	0	1613856591	class1	0.019217	0.134003	0.499546
336.000000	1	-1750807664	class2	0.000000	0.081559	0.503326
337.000000	0	207712207	class1	0.013067	0.146292	0.504309
337.000000	1	201342032	class2	0.258549	0.436291	0.499088
337.000000	2	2015503824	class2	0.000000	0.197991	0.519600
337.000000	3	1371263656	class2	0.065054	0.270741	0.506674
337.000000	4	219484176	class2	0.482902	0.512952	0.512968
337.000000	5	-1345156924	class2	0.060050	0.259212	0.505717
337.000000	6	1203593680	class2	0.109258	0.419473	0.544141
337.000000	7	724490128	class2	0.055046	0.245531	0.504376
337.000000	8	707959516	class2	0.245204	0.428173	0.498843
338.000000	0	837118741	class1	0.000000	0.097548	0.504758
338.000000	1	1298064784	class2	0.002595	0.047184	0.499818
339.000000	0	-329030513	class1	0.002193	0.066387	0.501112
339.000000	1	2071122512	class2	0.007951	0.176587	0.511741
340.000000	0	-1561941839	class1	0.000000	0.059444	0.501767
340.000000	1	783413264	class2	0.109541	0.366183	0.520522
340.000000	2	-497694140	class2	0.007951	0.129148	0.504431
340.000000	3	1317831848	class2	0.113958	0.398352	0.532568
340.000000	4	-622280996	class2	0.019435	0.165039	0.504172
340.000000	5	1203886916	class2	0.042403	0.165227	0.493053
340.000000	6	2304132	class2	0.017668	0.149199	0.502496
340.000000	7	371082628	class2	0.457597	0.540936	0.540938
340.000000	8	650833744	class2	0.267668	0.399410	0.475084
340.000000	9	1799188304	class2	0.016784	0.144371	0.502207
341.000000	0	-313434813	class1	0.002217	0.131902	0.507610
341.000000	1	1339976678	class2	0.003487	0.132953	0.507126
342.000000	0	-358697241	class1	0.000000	0.051075	0.501304
342.000000	1	-471659352	class2	0.006087	0.101525	0.502142
343.000000	0	666158159	class1	0.000727	0.066672	0.501861
343.000000	1	-528063216	class2	0.001779	0.053868	0.500564
343.000000	2	-1288037500	class2	0.009786	0.128653	0.503464
344.000000	0	-674954987	class1	0.000000	0.065653	0.502155
344.000000	1	-63711817	class1	0.147015	0.374764	0.508820
344.000000	2	1401054199	class1	0.044030	0.303810	0.526261
344.000000	3	647878107	class1	0.009701	0.120470	0.502477
344.000000	4	2103608207	class1	0.132090	0.354538	0.506369
344.000000	5	-1150961078	class2	0.001724	0.090525	0.503242
345.000000	0	1994904871	class1	0.058079	0.288165	0.515040
345.000000	1	350273155	class1	0.010424	0.175472	0.510345
345.000000	2	442186639	class1	0.035741	0.216035	0.506330
345.000000	3	-328971773	class1	0.000000	0.065738	0.502161
345.000000	4	-1782492150	class2	0.000000	0.054575	0.501489
346.000000	0	1574594715	class1	0.491563	0.521423	0.521589
346.000000	1	1899798543	class1	0.472487	0.512894	0.513097
346.000000	2	107960667	class1	0.356566	0.479330	0.500257
346.000000	3	-1265541513	class1	0.061629	0.290140	0.514041
346.000000	4	-884089125	class1	0.059428	0.271338	0.509424
346.000000	5	-1760003569	class1	0.133529	0.349186	0.503596
346.000000	6	-1692706749	class1	0.253118	0.424249	0.493933
346.000000	7	2000803675	class1	0.134263	0.386314	0.519060
346.000000	8	-1322035761	class1	0.254585	0.439028	0.501995
346.000000	9	-298329130	class2	0.001759	0.124016	0.506824
347.000000	0	1013772739	class1	0.006374	0.131727	0.505545
347.000000	1	1044634180	class2	0.003676	0.127393	0.506306
348.000000	0	-1278388581	class1	0.023792	0.167008	0.502390
348.000000	1	-474820296	class2	0.004329	0.194304	0.516795
348.000000	2	406836292	class2	0.023377	0.236455	0.516936
349.000000	0	1397636175	class1	0.242754	0.442801	0.508087
349.000000	1	269968771	class1	0.127536	0.361759	0.511232
349.000000	2	463011983	class1	0.128986	0.375183	0.516311
349.000000	3	1934482167	class1	0.036957	0.350657	0.545361
349.000000	4	1268747907	class1	0.011594	0.183126	0.511167
349.000000	5	1718431747	class1	0.462319	0.524940	0.525091
349.000000	6	-21434324	class2	0.008036	0.171672	0.510837
349.000000	7	1730686288	class2	0.105357	0.380222	0.528119
349.000000	8	1891439876	class2	0.032143	0.300788	0.530668
350.000000	0	-1378407689	class1	0.011834	0.198986	0.514118
350.000000	1	1962817167	class1	0.470414	0.517708	0.517842
350.000000	2	-148535293	class1	0.031805	0.325984	0.538976
350.000000	3	-1288037501	class1	0.008876	0.168791	0.509935
350.000000	4	1934482167	class1	0.049926	0.492464	0.539107
350.000000	5	303704421	class1	0.000000	0.072294	0.502613
350.000000	6	861206532	class2	0.059233	0.285329	0.513653
350.000000	7	1738678788	class2	0.047909	0.274500	0.515616
350.000000	8	-1214829808	class2	0.000000	0.071955	0.502589
350.000000	9	1891261316	class2	0.069686	0.290924	0.510645
351.000000	0	190524507	class1	0.012283	0.094077	0.498339
351.000000	1	1843544406	class2	0.000000	0.204713	0.520954
352.000000	0	1654341787	class1	0.008264	0.181896	0.512549
352.000000	1	-1807044389	class1	0.126972	0.381614	0.519919
352.000000	2	-1889584677	class1	0.128475	0.389028	0.522589
352.000000	3	-507449993	class1	0.006762	0.112892	0.503035
352.000000	4	1942519439	class1	0.118708	0.316649	0.497532
352.000000	5	390933879	class1	0.041322	0.303067	0.527243
352.000000	6	-413971569	class1	0.027047	0.206027	0.508290
352.000000	7	1632878863	class1	0.000000	0.101317	0.505133
352.000000	8	-59171161	class1	0.467318	0.533663	0.533664
352.000000	9	-428312344	class2	0.002566	0.102428	0.503976
352.000000	10	-1349267608	class2	0.000855	0.054797	0.501075
353.000000	0	-386702833	class1	0.002981	0.082993	0.501964
353.000000	1	81255300	class2	0.000000	0.066865	0.502235
353.000000	2	-1324844196	class2	0.226252	0.458743	0.522865
353.000000	3	-1905873840	class2	0.056995	0.257007	0.506525
353.000000	4	-825859696	class2	0.005181	0.115513	0.504116
353.000000	5	-336108080	class2	0.060449	0.274977	0.510014
353.000000	6	-772567612	class2	0.004318	0.090340	0.501939
353.000000	7	1938595716	class2	0.489637	0.506283	0.506299
353.000000	8	-187917628	class2	0.037997	0.187417	0.499258
353.000000	9	1891440068	class2	0.082902	0.419896	0.554674
353.000000	10	780780880	class2	0.015544	0.160234	0.505268
353.000000	11	1597860100	class2	0.487047	0.504545	0.504614
354.000000	0	-1268008817	class1	0.491525	0.510140	0.510143
354.000000	1	1402992795	class1	0.482682	0.503442	0.503628
354.000000	2	-1297723069	class1	0.005895	0.110346	0.503177
354.000000	3	367402831	class1	0.218128	0.446926	0.518670
354.000000	4	82196495	class1	0.000737	0.072426	0.502256
354.000000	5	-1381193113	class1	0.016949	0.149538	0.502899
354.000000	6	256055375	class1	0.082535	0.427798	0.558470
354.000000	7	9380291	class1	0.054532	0.277359	0.513416
354.000000	8	-1670525373	class1	0.039057	0.176371	0.496657
354.000000	9	-114958896	class2	0.000000	0.038391	0.500737
355.000000	0	414143759	class1	0.031923	0.214893	0.507889
355.000000	1	1598421507	class1	0.000000	0.144275	0.510408
355.000000	2	690022706	class2	0.000000	0.047193	0.501114
356.000000	0	592487515	class1	0.007988	0.170736	0.510699
356.000000	1	393466500	class2	0.000000	0.071299	0.502542
356.000000	2	-2071726262	class2	0.002671	0.089258	0.502658
356.000000	3	1228481168	class2	0.001781	0.080773	0.502378
357.000000	0	-1652834975	class1	0.013443	0.154250	0.505337
357.000000	1	-1023094802	class2	0.004307	0.098321	0.502701
357.000000	2	-1636743780	class2	0.004307	0.098321	0.502701
358.000000	0	-262232107	class1	0.000752	0.208614	0.521400
358.000000	1	1285798991	class1	0.072235	0.269982	0.503165
358.000000	2	1814959184	class2	0.000000	0.047511	0.501129
359.000000	0	1127391893	class1	0.001401	0.193032	0.517956
359.000000	1	860171996	class2	0.005597	0.102203	0.502454
360.000000	0	-516680625	class1	0.000000	0.041649	0.500867
360.000000	1	1818950928	class2	0.000000	0.090368	0.504083
361.000000	0	-312665527	class1	0.003715	0.124659	0.505942
361.000000	1	2130547804	class2	0.231369	0.450247	0.516188
361.000000	2	988143044	class2	0.006066	0.121527	0.504396
361.000000	3	-1021154160	class2	0.347487	0.485389	0.506791
361.000000	4	934235164	class2	0.462738	0.525941	0.526060
361.000000	5	-1385456676	class2	0.040728	0.205057	0.501553
361.000000	6	1730680516	class2	0.116984	0.402541	0.533261
361.000000	7	-894399460	class2	0.109185	0.370132	0.522302
361.000000	8	563652996	class2	0.435009	0.501850	0.505378
361.000000	9	530251972	class2	0.026863	0.192021	0.505513
362.000000	0	1309814869	class1	0.000000	0.073821	0.502725
362.000000	1	2009956932	class2	0.000000	0.192794	0.518585
363.000000	0	-900827377	class1	0.009931	0.135235	0.504270
363.000000	1	-1794219691	class1	0.003820	0.115684	0.504807
363.000000	2	-1739103972	class2	0.001679	0.082849	0.502598
364.000000	0	-995611773	class1	0.006682	0.160765	0.509669
364.000000	1	321372542	class2	0.000000	0.072088	0.502598
365.000000	0	-1974590519	class1	0.029895	0.206344	0.506997
365.000000	1	1227616451	class1	0.002242	0.140531	0.508776
365.000000	2	-2118825060	class2	0.000000	0.038662	0.500747
366.000000	0	-1350359037	class1	0.048070	0.322324	0.530535
366.000000	1	2048645851	class1	0.242535	0.433034	0.502513
366.000000	2	464943991	class1	0.020393	0.138285	0.499564
366.000000	3	373122703	class1	0.471959	0.521298	0.521341
366.000000	4	1583753923	class1	0.034960	0.168100	0.497161
366.000000	5	713673807	class1	0.243263	0.438987	0.505698
366.000000	6	-954768625	class1	0.123088	0.377348	0.519645
366.000000	7	932583631	class1	0.238893	0.423042	0.498122
366.000000	8	2000803675	class1	0.119446	0.371880	0.518804
366.000000	9	-1013130313	class1	0.000000	0.084253	0.503549
366.000000	10	-1857951729	class1	0.021122	0.158709	0.502305
366.000000	11	-456334786	class2	0.001775	0.076265	0.502026
367.000000	0	-1013130313	class1	0.000000	0.100447	0.502242
367.000000	1	1977517316	class2	0.059193	0.274591	0.510476
368.000000	0	-1761380389	class1	0.005926	0.209964	0.519211
368.000000	1	494292420	class2	0.038261	0.218474	0.505684
368.000000	2	-969096380	class2	0.014783	0.150411	0.504090
368.000000	3	-1915110588	class2	0.022609	0.152210	0.500548
369.000000	0	1712134031	class1	0.000000	0.041327	0.500854
369.000000	1	-474820296	class2	0.011102	0.165926	0.508369
370.000000	0	1573311921	class1	0.000000	0.083370	0.503475
370.000000	1	-657049834	class2	0.019114	0.150136	0.501933
370.000000	2	-1573772784	class2	0.031277	0.179763	0.501040
370.000000	3	-1080030902	class2	0.004344	0.148802	0.508947
371.000000	0	-905247357	class1	0.019665	0.169427	0.504808
371.000000	1	-446121730	class2	0.000000	0.137610	0.509468
372.000000	0	-1452614647	class1	0.005857	0.088826	0.501040
372.000000	1	-1165444302	class2	0.000000	0.129759	0.508419
373.000000	0	1574773647	class1	0.467447	0.545898	0.546065
373.000000	1	-320264997	class1	0.237015	0.447220	0.512560
373.000000	2	-539900861	class1	0.002195	0.125905	0.506846
373.000000	3	-148529341	class1	0.086320	0.433471	0.559664
373.000000	4	1569232527	class1	0.463058	0.523375	0.523546
373.000000	5	1552197967	class1	0.239210	0.470019	0.525585
373.000000	6	-758273981	class1	0.008778	0.184715	0.512822
373.000000	7	-722445808	class2	0.100618	0.373470	0.527233
373.000000	8	1589652548	class2	0.124448	0.378774	0.519707
373.000000	9	855018058	class2	0.002648	0.145458	0.509283
374.000000	0	1514349815	class1	0.000000	0.042201	0.500890
374.000000	1	499852774	class2	0.000000	0.076222	0.502905
375.000000	0	-1499209405	class1	0.002237	0.050820	0.500176
375.000000	1	1979536924	class2	0.478861	0.521941	0.521942
375.000000	2	1493348496	class2	0.125971	0.362848	0.512332
375.000000	3	-63884796	class2	0.063848	0.278369	0.509463
375.000000	4	-469469796	class2	0.470233	0.521720	0.521781
375.000000	5	-514720216	class2	0.135462	0.373168	0.512806
375.000000	6	-1153711408	class2	0.056083	0.257227	0.507007
376.000000	0	1360392719	class1	0.041334	0.204705	0.501188
376.000000	1	624551672	class2	0.008921	0.131334	0.504242
377.000000	0	-1378401917	class1	0.009489	0.194144	0.514282
377.000000	1	-1569712753	class1	0.008759	0.102598	0.500930
377.000000	2	-1513984944	class2	0.003540	0.201820	0.518668
378.000000	0	9621071	class1	0.001427	0.112837	0.505662
378.000000	1	-1487924336	class2	0.114754	0.358900	0.515376
378.000000	2	783413264	class2	0.125683	0.359290	0.510982
378.000000	3	-431306148	class2	0.134791	0.365946	0.509994
378.000000	4	-1126749424	class2	0.024590	0.195614	0.507320
378.000000	5	918537640	class2	0.447177	0.469068	0.475413
378.000000	6	-851854256	class2	0.234062	0.429080	0.503154
378.000000	7	-677484540	class2	0.010929	0.152580	0.506304
378.000000	8	843119324	class2	0.234973	0.443216	0.510902
378.000000	9	-316763760	class2	0.455373	0.538325	0.538362
378.000000	10	712126044	class2	0.058288	0.277929	0.511869
379.000000	0	-2001019947	class1	0.001466	0.072622	0.501908
379.000000	1	2052536336	class2	0.000000	0.145812	0.510630
379.000000	2	-1212197424	class2	0.009683	0.176691	0.510921
380.000000	0	-1927565413	class1	0.492239	0.505401	0.505406
380.000000	1	2024852355	class1	0.065041	0.253763	0.501917
380.000000	2	-1493465649	class1	0.079084	0.258147	0.496640
380.000000	3	329699843	class1	0.067997	0.258127	0.501747
380.000000	4	1132270171	class1	0.028825	0.193016	0.504768
380.000000	5	-148708273	class1	0.084257	0.456484	0.571646
380.000000	6	-1990195953	class1	0.037694	0.196451	0.501205
380.000000	7	-1449020144	class2	0.000000	0.054373	0.501478
381.000000	0	-148535113	class1	0.082663	0.426816	0.557963
381.000000	1	-175011901	class1	0.009510	0.102424	0.500541
381.000000	2	650839695	class1	0.455743	0.536415	0.536471
381.000000	3	381408079	class1	0.017557	0.161287	0.504461
381.000000	4	-2094276785	class1	0.016825	0.138169	0.501296
381.000000	5	-1804995057	class1	0.064375	0.272620	0.507530
381.000000	6	-805742577	class1	0.029993	0.185056	0.502656
381.000000	7	1697147663	class1	0.042429	0.190636	0.497762
381.000000	8	1955792399	class1	0.074616	0.284357	0.506381
381.000000	9	-1261201073	class1	0.024140	0.168591	0.502493
381.000000	10	1087060245	class1	0.000000	0.084029	0.503530
381.000000	11	-1739068226	class2	0.000883	0.081105	0.502851
382.000000	0	981155355	class1	0.000000	0.118470	0.507018
382.000000	1	979907908	class2	0.000000	0.191741	0.518382
383.000000	0	-2134730911	class1	0.002246	0.202841	0.519496
383.000000	1	979907908	class2	0.000000	0.298762	0.519835
384.000000	0	-2118444645	class1	0.011161	0.154762	0.506530
384.000000	1	979907908	class2	0.000000	0.324266	0.516741
385.000000	0	1574946447	class1	0.478099	0.522875	0.522876
385.000000	1	-148708093	class1	0.037120	0.353930	0.546488
385.000000	2	1574773647	class1	0.487751	0.528209	0.528458
385.000000	3	463011983	class1	0.109131	0.376026	0.524792
385.000000	4	-1526467109	class1	0.000000	0.077917	0.503036
385.000000	5	1761279683	class1	0.239792	0.458614	0.518439
385.000000	6	-1491404045	class1	0.002227	0.117669	0.505825
385.000000	7	-1734093168	class2	0.135299	0.357417	0.506218
385.000000	8	-489520444	class2	0.124024	0.357018	0.510742
385.000000	9	-1799876336	class2	0.137034	0.379668	0.515002
385.000000	10	979907908	class2	0.000000	0.353800	0.517817
386.000000	0	1053171221	class1	0.000741	0.093175	0.503973
386.000000	1	979907908	class2	0.000000	0.385391	0.520385
387.000000	0	-985329137	class1	0.001513	0.065100	0.501366
387.000000	1	-1844883528	class2	0.002547	0.086862	0.502509
387.000000	2	-549713666	class2	0.011885	0.094706	0.498596
387.000000	3	1622529714	class2	0.000000	0.072767	0.502648
388.000000	0	1980982799	class1	0.013679	0.160454	0.506212
388.000000	1	-1682191118	class2	0.007201	0.189045	0.514398
389.000000	0	776124431	class1	0.002177	0.084348	0.502477
389.000000	1	-903725232	class2	0.009804	0.179822	0.511426
390.000000	0	992214293	class1	0.000716	0.073728	0.502362
390.000000	1	1327657436	class2	0.000000	0.207242	0.521475
391.000000	0	1052716111	class1	0.062992	0.267131	0.506582
391.000000	1	708311427	class1	0.470293	0.516734	0.516893
391.000000	2	1132275931	class1	0.060129	0.262717	0.506654
391.000000	3	-1261661285	class1	0.002863	0.141027	0.508541
391.000000	4	2000803675	class1	0.110952	0.370168	0.521587
391.000000	5	-192297661	class1	0.224767	0.445986	0.515903
391.000000	6	-1387862629	class1	0.474588	0.519701	0.519732
391.000000	7	1327657436	class2	0.000000	0.272190	0.516464
392.000000	0	426954249	class1	0.003726	0.187814	0.515840
392.000000	1	1327657436	class2	0.000000	0.346258	0.520119
393.000000	0	859669391	class1	0.002913	0.066510	0.500762
393.000000	1	297044903	class1	0.013110	0.144970	0.504093
393.000000	2	-1869722493	class1	0.002913	0.066510	0.500762
393.000000	3	1327657436	class2	0.000000	0.370308	0.519665
394.000000	0	1592213495	class1	0.001463	0.059374	0.501034
394.000000	1	-1513984944	class2	0.005296	0.196382	0.516738
395.000000	0	-1349267609	class1	0.000000	0.051187	0.501310
395.000000	1	-1322029808	class2	0.465502	0.528470	0.528504
395.000000	2	-297516144	class2	0.464629	0.527405	0.527464
395.000000	3	1891439876	class2	0.045415	0.294368	0.522680
395.000000	4	1716124816	class2	0.021834	0.134340	0.498308
395.000000	5	-1263374664	class2	0.144978	0.383440	0.513489
395.000000	6	-1175972668	class2	0.225328	0.470376	0.530141
395.000000	7	95566876	class2	0.130131	0.382582	0.519067
395.000000	8	228535056	class2	0.008734	0.114752	0.502275
396.000000	0	1312910689	class1	0.000000	0.051209	0.501311
396.000000	1	-1830884540	class2	0.000000	0.097913	0.504794
397.000000	0	-228593683	class1	0.000000	0.089166	0.503975
397.000000	1	-1994622146	class2	0.001767	0.076404	0.502041
397.000000	2	1919020840	class2	0.013251	0.131573	0.502146
397.000000	3	-1252877348	class2	0.011484	0.114047	0.500837
398.000000	0	1053189345	class1	0.000000	0.066637	0.502220
398.000000	1	-1038618078	class2	0.004440	0.197805	0.517430
